Date,BDI,BDI_status,BCI,BCI_status,BPI,BPI_status,BSI,BSI_status,BHSI,BHSI_status,BCI_7d_vol,vessel_availability_index,BDI_30d_roc,shipping_demand_index,iron_ore_price,iron_ore_status,coking_coal_price,coking_coal_status,china_iron_ore_imports,china_iron_ore_imports_status,usd_inr_rate,usd_inr_status,bunker_vlsfo_price,bunker_ifo380_price,bunker_status,commodity_demand_index,global_trade_index,global_fleet_utilization_pct,BDI_lag_1,BDI_lag_7,BDI_lag_30,BDI_7d_avg,BDI_30d_avg,BCI_lag_1,BCI_lag_7,BCI_lag_30,BCI_7d_avg,BCI_30d_avg,BPI_lag_1,BPI_lag_7,BPI_lag_30,BPI_7d_avg,BPI_30d_avg,BSI_lag_1,BSI_lag_7,BSI_lag_30,BSI_7d_avg,BSI_30d_avg,BHSI_lag_1,BHSI_lag_7,BHSI_lag_30,BHSI_7d_avg,BHSI_30d_avg,iron_ore_price_lag_1,iron_ore_price_lag_7,iron_ore_price_lag_30,iron_ore_price_7d_avg,iron_ore_price_30d_avg,coking_coal_price_lag_1,coking_coal_price_lag_7,coking_coal_price_lag_30,coking_coal_price_7d_avg,coking_coal_price_30d_avg,usd_inr_rate_lag_1,usd_inr_rate_lag_7,usd_inr_rate_lag_30,usd_inr_rate_7d_avg,usd_inr_rate_30d_avg,bunker_vlsfo_price_lag_1,bunker_vlsfo_price_lag_7,bunker_vlsfo_price_lag_30,bunker_vlsfo_price_7d_avg,bunker_vlsfo_price_30d_avg,bunker_ifo380_price_lag_1,bunker_ifo380_price_lag_7,bunker_ifo380_price_lag_30,bunker_ifo380_price_7d_avg,bunker_ifo380_price_30d_avg,china_iron_ore_imports_lag_1,china_iron_ore_imports_lag_7,china_iron_ore_imports_lag_30,china_iron_ore_imports_7d_avg,china_iron_ore_imports_30d_avg,month,day_of_week,monsoon_flag,cyclone_season_flag,cyclone_active,days_since_last_cyclone
2023-03-03,1211.0,real,1195.0,real,1565.0,real,1189.0,real,584.0,real,0.1494865337680561,0.5779948745670187,0.5871559633027523,53.02212352646396,126.64,real,2579.0,real,100.0,forward_filled_monthly,81.71,real,648.0,468.0,real,48.790981119811846,35.93085322567535,51.81327411587837,1145.0,674.0,763.0,1011.2857142857143,716.6666666666666,1000.0,390.0,787.0,823.2857142857143,545.5,1556.0,951.0,1060.0,1402.0,1040.9333333333334,1192.0,872.0,652.0,1089.7142857142858,771.8,575.0,473.0,441.0,538.0,461.2,127.02,125.77,122.16,126.24571428571429,124.527,2579.0,2864.0,2475.0,2698.4285714285716,2611.6833333333334,82.355,82.835,80.984,82.47714285714287,82.32423333333334,649.5,641.5,687.5,641.9285714285714,671.1333333333333,469.0,455.5,466.5,458.64285714285717,458.3333333333333,100.0,90.0,103.5,94.28571428571429,94.15,3,4,0,0,0,296.0
2023-03-06,1258.0,real,1329.0,real,1582.0,real,1180.0,real,594.0,real,0.07909482849447033,0.7767128437689298,0.7,58.02316500026217,125.5,real,2579.0,real,100.0,forward_filled_monthly,81.815,real,649.5,475.0,real,48.21280869448009,36.924160728317126,54.8138990001573,1211.0,816.0,740.0,1074.4285714285713,733.9333333333333,1195.0,573.0,735.0,931.2857142857143,565.3,1565.0,1169.0,1048.0,1461.0,1058.7333333333333,1189.0,940.0,645.0,1124.0,789.6333333333333,584.0,493.0,434.0,552.4285714285714,466.53333333333336,126.64,125.92,121.94,126.18571428571428,124.64566666666666,2579.0,3008.0,2475.0,2637.1428571428573,2615.15,81.71,82.618,81.483,82.36242857142858,82.3353,648.0,633.0,695.5,644.2857142857143,669.6,468.0,450.5,472.0,462.14285714285717,458.43333333333334,100.0,90.0,103.5,95.71428571428571,94.03333333333333,3,0,0,0,0,299.0
2023-03-07,1298.0,real,1471.0,real,1580.0,real,1161.0,real,601.0,real,0.07923438986188094,0.7763188576962372,0.8002773925104023,62.46727577037162,127.33,real,2579.0,real,100.0,forward_filled_monthly,82.025,real,654.0,482.0,real,49.353187856989464,37.769528815671826,57.48036546222297,1258.0,883.0,721.0,1133.7142857142858,753.1666666666666,1329.0,636.0,685.0,1050.5714285714287,591.5,1582.0,1271.0,1035.0,1505.142857142857,1076.9,1180.0,996.0,649.0,1147.5714285714287,806.7,594.0,505.0,433.0,566.1428571428571,472.1333333333333,125.5,125.85,121.97,126.39714285714285,124.82433333333333,2579.0,3008.0,2475.0,2575.8571428571427,2618.616666666667,81.815,82.925,81.599,82.23385714285713,82.34949999999999,649.5,638.0,698.0,646.5714285714286,668.1333333333333,475.0,456.0,472.0,465.85714285714283,458.76666666666665,100.0,90.0,103.5,97.14285714285714,93.91666666666667,3,1,0,0,0,300.0
2023-03-08,1327.0,real,1550.0,real,1592.0,real,1161.0,real,612.0,real,0.08400174208743443,0.7628604743675456,0.8876244665718349,66.33833845814237,127.37,real,2579.0,real,100.0,forward_filled_monthly,81.955,real,643.0,476.0,real,49.4050272411568,38.38242067900398,59.803003074885424,1298.0,935.0,703.0,1189.7142857142858,773.9666666666667,1471.0,701.0,631.0,1171.857142857143,622.1333333333333,1580.0,1317.0,1035.0,1544.4285714285713,1095.4666666666667,1161.0,1050.0,648.0,1163.4285714285713,823.8,601.0,517.0,433.0,579.7142857142857,478.1,127.33,125.74,121.93,126.63,125.00566666666667,2579.0,2557.0,2475.0,2579.0,2622.0833333333335,82.025,82.652,81.519,82.13428571428572,82.36403333333334,654.0,641.0,699.5,646.8571428571429,666.25,482.0,451.5,471.5,469.35714285714283,458.9166666666667,100.0,90.0,103.5,98.57142857142857,93.8,3,2,0,0,0,301.0
2023-03-09,1379.0,real,1662.0,real,1624.0,real,1180.0,real,620.0,real,0.07946573121110523,0.7756657738857,1.0369276218611523,72.95518143562356,129.48,real,2579.0,real,100.0,forward_filled_monthly,82.025,real,636.5,477.5,real,50.3675581652115,39.48139919256509,63.77310886137413,1327.0,990.0,677.0,1245.2857142857142,797.3666666666667,1550.0,729.0,549.0,1305.142857142857,659.2333333333333,1592.0,1421.0,1045.0,1573.4285714285713,1114.7666666666667,1161.0,1105.0,645.0,1174.142857142857,841.6333333333333,612.0,536.0,432.0,591.7142857142857,484.3666666666667,127.37,125.75,122.49,127.16285714285713,125.23866666666666,2579.0,2579.0,2475.0,2579.0,2625.55,81.955,82.645,81.445,82.0457142857143,82.38336666666666,643.0,639.0,700.0,646.5,664.1333333333333,476.0,452.5,470.0,472.92857142857144,459.1666666666667,100.0,90.0,103.5,100.0,93.68333333333334,3,3,0,0,0,302.0
2023-03-10,1424.0,real,1744.0,real,1654.0,real,1209.0,real,631.0,real,0.05014366051087896,0.8584428897361711,1.106508875739645,76.03889544152027,129.44,real,2579.0,real,100.0,forward_filled_monthly,81.965,real,632.5,467.5,real,50.20248704650161,40.43243829083914,65.62333726491215,1379.0,1099.0,676.0,1291.7142857142858,822.3,1662.0,929.0,534.0,1421.5714285714287,699.5666666666667,1624.0,1515.0,1054.0,1593.2857142857142,1134.7666666666667,1180.0,1156.0,650.0,1181.7142857142858,860.2666666666667,620.0,556.0,431.0,602.4285714285714,491.03333333333336,129.48,126.8,122.7,127.53999999999999,125.46333333333334,2579.0,2579.0,2475.0,2579.0,2629.016666666667,82.025,82.435,81.515,81.97857142857143,82.39836666666666,636.5,645.0,706.5,644.7142857142857,661.6666666666666,477.5,463.0,473.0,473.57142857142856,458.98333333333335,100.0,100.0,103.5,100.0,93.56666666666666,3,4,0,0,0,303.0
2023-03-13,1465.0,real,1821.0,real,1680.0,real,1235.0,real,650.0,real,0.0535173545031961,0.8489188468641266,1.1544117647058822,78.16186393366698,130.49,real,2579.0,real,100.0,forward_filled_monthly,82.263,real,633.5,474.0,real,46.22583619395169,41.29894058037771,66.89711836020018,1424.0,1145.0,680.0,1337.4285714285713,848.4666666666667,1744.0,1000.0,533.0,1538.857142857143,742.5,1654.0,1556.0,1060.0,1611.0,1155.4333333333334,1209.0,1192.0,658.0,1187.857142857143,879.5,631.0,575.0,432.0,613.1428571428571,498.3,129.44,127.02,123.08,128.03571428571428,125.71033333333335,2579.0,2579.0,2679.5,2579.0,2625.6666666666665,81.965,82.355,81.525,81.96542857142857,82.42296666666667,632.5,649.5,697.5,642.4285714285714,659.5333333333333,467.5,469.0,468.5,474.2857142857143,459.1666666666667,100.0,100.0,103.5,100.0,93.45,3,0,0,0,0,306.0
2023-03-14,1587.0,real,2110.0,real,1743.0,real,1263.0,real,665.0,real,0.04228335518789896,0.8806327756754123,1.3303964757709252,85.96118470018598,130.04,real,2579.0,real,100.0,forward_filled_monthly,82.26,real,623.0,470.0,real,46.00986499959466,43.87731324680955,71.57671082011159,1465.0,1211.0,681.0,1391.142857142857,878.6666666666666,1821.0,1195.0,532.0,1669.5714285714287,795.1,1680.0,1565.0,1052.0,1636.4285714285713,1178.4666666666667,1235.0,1189.0,670.0,1198.4285714285713,899.2666666666667,650.0,584.0,433.0,624.7142857142857,506.03333333333336,130.49,126.64,123.37,128.52142857142857,125.93266666666666,2579.0,2579.0,2666.5,2579.0,2622.75,82.263,81.71,81.769,82.044,82.43933333333334,633.5,648.0,690.0,638.8571428571429,657.3,474.0,468.0,461.0,474.57142857142856,459.46666666666664,100.0,100.0,103.5,100.0,93.33333333333333,3,1,0,0,0,307.0
2023-03-15,1603.0,real,2104.0,real,1768.0,real,1296.0,real,676.0,real,0.05146070007084499,0.8547248461726884,1.3997005988023954,89.0326167734242,130.09,real,1728.0,real,100.0,forward_filled_monthly,82.908,real,613.0,463.0,real,26.536392250064523,44.21546048175143,73.41957006405451,1587.0,1258.0,668.0,1440.4285714285713,909.8333333333334,2110.0,1329.0,499.0,1780.2857142857142,848.6,1743.0,1582.0,1029.0,1663.0,1203.1,1263.0,1180.0,680.0,1215.0,919.8,665.0,594.0,435.0,636.4285714285714,514.0666666666667,130.04,125.5,126.33,129.17714285714285,126.05799999999999,2579.0,2579.0,2666.5,2457.4285714285716,2591.4666666666667,82.26,81.815,81.758,82.20014285714286,82.47766666666666,623.0,649.5,703.5,633.6428571428571,654.2833333333333,470.0,475.0,464.5,472.85714285714283,459.4166666666667,100.0,100.0,90.0,100.0,93.66666666666667,3,2,0,0,0,308.0
2023-03-16,1560.0,real,1976.0,real,1746.0,real,1312.0,real,688.0,real,0.06740086049091373,0.8097252784662732,1.4375,90.70781715269749,128.91,real,1676.0,real,100.0,forward_filled_monthly,82.625,real,598.0,452.5,real,26.253931656357082,43.30668978784512,74.42469029161849,1603.0,1298.0,640.0,1477.857142857143,940.5,2104.0,1471.0,445.0,1852.4285714285713,899.6333333333333,1768.0,1580.0,988.0,1686.7142857142858,1228.3666666666666,1296.0,1161.0,684.0,1236.5714285714287,940.7333333333333,676.0,601.0,436.0,648.8571428571429,522.4666666666667,130.09,127.33,123.95,129.40285714285716,126.22333333333334,1728.0,2579.0,2666.5,2328.4285714285716,2558.45,82.908,82.025,82.044,82.28585714285714,82.49703333333333,613.0,654.0,688.5,625.6428571428571,651.2666666666667,463.0,482.0,462.0,468.64285714285717,459.1,100.0,100.0,90.0,100.0,94.0,3,3,0,0,0,309.0
2023-03-17,1535.0,real,1913.0,real,1723.0,real,1318.0,real,694.0,real,0.07306748994570146,0.7937282076026171,1.471819645732689,92.22880112933171,130.0,real,1690.5,real,100.0,forward_filled_monthly,82.54,real,603.0,465.0,real,26.385584168920328,42.778334733248435,75.33728067759903,1560.0,1327.0,621.0,1507.5714285714287,970.9666666666667,1976.0,1550.0,429.0,1904.2857142857142,949.1,1746.0,1592.0,940.0,1705.4285714285713,1254.4666666666667,1312.0,1161.0,682.0,1259.0,961.9333333333333,688.0,612.0,436.0,660.5714285714286,531.0666666666667,128.91,127.37,125.26,129.77857142857144,126.38133333333333,1676.0,2579.0,2666.5,2201.5,2525.9166666666665,82.625,81.955,82.233,82.36942857142857,82.50726666666667,598.0,643.0,679.0,619.9285714285714,648.7333333333333,452.5,476.0,448.0,467.07142857142856,459.6666666666667,100.0,100.0,90.0,100.0,94.33333333333333,3,4,0,0,0,310.0
2023-03-20,1542.0,real,1945.0,real,1697.0,real,1329.0,real,703.0,real,0.07104309695371495,0.7994431318635171,1.536184210526316,95.08132100895557,128.26,real,1729.0,real,100.0,forward_filled_monthly,82.53,real,593.0,456.0,real,26.693377741297464,42.92627414853551,77.04879260537334,1535.0,1379.0,608.0,1530.857142857143,1002.1,1913.0,1662.0,419.0,1944.7142857142858,999.9666666666667,1723.0,1624.0,907.0,1715.857142857143,1280.8,1318.0,1180.0,680.0,1280.2857142857142,983.5666666666667,694.0,620.0,436.0,672.4285714285714,539.9666666666667,130.0,129.48,124.34,129.6042857142857,126.512,1690.5,2579.0,2666.5,2080.0714285714284,2494.6666666666665,82.54,82.025,82.75,82.44157142857144,82.49993333333333,603.0,636.5,665.5,613.7142857142857,646.3166666666667,465.0,477.5,426.0,464.0,460.6666666666667,100.0,100.0,90.0,100.0,94.66666666666667,3,0,0,0,0,313.0
2023-03-21,1512.0,real,1881.0,real,1658.0,real,1335.0,real,705.0,real,0.07307360903637584,0.7937109332196844,1.5158069883527454,94.1782397634287,128.01,real,1756.5,real,100.0,forward_filled_monthly,82.705,real,593.0,460.5,real,28.13748496536071,42.29224808301948,76.50694385805723,1542.0,1424.0,601.0,1543.4285714285713,1032.4666666666667,1945.0,1744.0,443.0,1964.2857142857142,1047.9,1697.0,1654.0,867.0,1716.4285714285713,1307.1666666666667,1329.0,1209.0,667.0,1298.2857142857142,1005.8333333333334,703.0,631.0,437.0,683.0,548.9,128.26,129.44,122.75,129.4,126.68733333333334,1729.0,2579.0,2666.5,1962.5714285714287,2464.3333333333335,82.53,81.965,82.87,82.54728571428572,82.49443333333333,593.0,632.5,667.5,608.0714285714286,643.8333333333334,456.0,467.5,434.0,463.0,461.55,100.0,100.0,90.0,100.0,95.0,3,1,0,0,0,314.0
2023-03-22,1456.0,real,1752.0,real,1606.0,real,1337.0,real,706.0,real,0.07736462538768574,0.7815972608511806,1.4145936981757878,89.69265171917466,127.73,real,1747.5,real,100.0,forward_filled_monthly,82.525,real,599.0,463.0,real,27.474708512439506,41.1087327607229,73.8155910315048,1512.0,1465.0,603.0,1542.142857142857,1060.9,1881.0,1821.0,474.0,1954.4285714285713,1090.5,1658.0,1680.0,856.0,1705.857142857143,1332.1666666666667,1335.0,1235.0,651.0,1312.857142857143,1028.7,705.0,650.0,437.0,691.0,557.8666666666667,128.01,130.49,123.21,129.00571428571428,126.83800000000001,1756.5,2579.0,2666.5,1843.7857142857142,2433.7,82.705,82.263,82.655,82.58471428571428,82.4901,593.0,633.5,674.0,603.1428571428571,641.3333333333334,460.5,474.0,449.0,461.42857142857144,462.01666666666665,100.0,100.0,90.0,100.0,95.33333333333333,3,2,0,0,0,315.0
2023-03-23,1484.0,real,1856.0,real,1584.0,real,1333.0,real,704.0,real,0.04513870992676375,0.8725720206069998,1.5067567567567566,93.7771500392065,126.66,real,1761.0,real,100.0,forward_filled_monthly,82.265,real,603.0,465.0,real,26.164297265564073,41.700490421871194,76.26629002352391,1456.0,1587.0,592.0,1527.4285714285713,1090.6333333333334,1752.0,2110.0,452.0,1918.142857142857,1137.3,1606.0,1743.0,861.0,1683.142857142857,1356.2666666666667,1337.0,1263.0,636.0,1322.857142857143,1051.9333333333334,706.0,665.0,436.0,696.5714285714286,566.8,127.73,130.04,124.65,128.52285714285713,126.905,1747.5,2579.0,2666.5,1726.9285714285713,2403.516666666667,82.525,82.26,82.54,82.58542857142857,82.48093333333333,599.0,623.0,682.0,600.2857142857143,638.7,463.0,470.0,453.0,460.7142857142857,462.4166666666667,100.0,100.0,90.0,100.0,95.66666666666667,3,3,0,0,0,316.0
2023-03-24,1489.0,real,1882.0,real,1572.0,real,1332.0,real,703.0,real,0.046466860373693526,0.868822610664696,1.4734219269102988,92.29981130281047,126.01,real,1766.5,real,100.0,forward_filled_monthly,82.339,real,600.0,463.0,real,25.56884273509452,41.80616143279053,75.37988678168628,1484.0,1603.0,602.0,1511.142857142857,1120.2,1856.0,2104.0,486.0,1886.4285714285713,1183.8333333333333,1584.0,1768.0,864.0,1655.142857142857,1379.8666666666666,1333.0,1296.0,628.0,1328.0,1075.4,704.0,676.0,436.0,700.4285714285714,575.7,126.66,130.09,125.14,127.93999999999998,126.934,1761.0,1728.0,2666.5,1732.4285714285713,2373.516666666667,82.265,82.908,82.52,82.50414285714285,82.47489999999999,603.0,613.0,678.5,598.4285714285714,636.0833333333334,465.0,463.0,454.5,460.7142857142857,462.7,100.0,100.0,90.0,100.0,96.0,3,4,0,0,0,317.0
2023-03-27,1456.0,real,1795.0,real,1565.0,real,1326.0,real,702.0,real,0.044337656675735124,0.8748334188022602,1.3636363636363638,87.43431578149826,126.01,real,1770.0,real,100.0,forward_filled_monthly,82.2,real,598.5,464.5,real,26.509264434334305,41.1087327607229,72.46058946889895,1489.0,1560.0,616.0,1496.2857142857142,1148.2,1882.0,1976.0,534.0,1860.5714285714287,1225.8666666666666,1572.0,1746.0,863.0,1629.2857142857142,1403.2666666666667,1332.0,1312.0,625.0,1330.0,1098.7666666666667,703.0,688.0,435.0,702.4285714285714,584.6,126.01,128.91,123.76,127.52571428571427,127.009,1766.5,1676.0,2666.5,1745.857142857143,2343.633333333333,82.339,82.625,82.597,82.44342857142858,82.46166666666667,600.0,598.0,681.0,598.5,633.3333333333334,463.0,452.5,458.5,462.42857142857144,462.9,100.0,100.0,90.0,100.0,96.33333333333333,3,0,0,0,0,320.0
2023-03-28,1402.0,real,1646.0,real,1561.0,real,1315.0,real,700.0,real,0.05162059057156838,0.8542734703255634,1.4902309058614565,93.0447545300053,126.01,real,1823.5,real,100.0,forward_filled_monthly,82.2,real,610.5,477.5,real,27.336526415177264,39.96748584279405,75.82685271800318,1456.0,1535.0,563.0,1477.2857142857142,1176.1666666666667,1795.0,1913.0,382.0,1822.4285714285713,1268.0,1565.0,1723.0,848.0,1606.142857142857,1427.0333333333333,1326.0,1318.0,627.0,1329.5714285714287,1121.7,702.0,694.0,432.0,703.2857142857143,593.5333333333333,126.01,130.0,124.2,126.95571428571428,127.06933333333333,1770.0,1690.5,2666.5,1764.857142857143,2315.5333333333333,82.2,82.54,82.915,82.39485714285715,82.43783333333334,598.5,603.0,680.5,599.5714285714286,631.0,464.5,465.0,458.5,464.2142857142857,463.53333333333336,100.0,100.0,90.0,100.0,96.66666666666667,3,1,0,0,0,321.0
2023-03-29,1407.0,real,1662.0,real,1598.0,real,1285.0,real,695.0,real,0.05084984105240914,0.8564493201450186,1.6007393715341958,97.94228776446336,126.01,real,1770.0,real,100.0,forward_filled_monthly,82.206,real,611.0,478.5,real,30.868553196982518,40.073156853713385,78.76537265867802,1402.0,1542.0,541.0,1458.0,1205.0333333333333,1646.0,1945.0,317.0,1782.0,1312.8333333333333,1561.0,1697.0,830.0,1592.0,1452.6333333333334,1315.0,1329.0,640.0,1323.2857142857142,1143.2,700.0,703.0,431.0,702.1428571428571,602.3333333333334,126.01,128.26,124.34,126.63428571428571,127.125,1823.5,1729.0,2361.5,1770.7142857142858,2295.8166666666666,82.2,82.53,82.765,82.34857142857143,82.4192,610.5,593.0,675.5,602.1428571428571,628.85,477.5,456.0,455.5,467.42857142857144,464.3,100.0,100.0,90.0,100.0,97.0,3,2,0,0,0,322.0
2023-03-30,1403.0,real,1676.0,real,1625.0,real,1237.0,real,691.0,real,0.05164253372921241,0.854211524110339,1.647169811320755,100.0,126.01,real,1796.5,real,100.0,forward_filled_monthly,82.1,real,608.0,476.0,real,30.508699055649224,39.98862004497792,80.0,1407.0,1512.0,530.0,1442.4285714285713,1234.1333333333334,1662.0,1881.0,275.0,1752.7142857142858,1359.5333333333333,1598.0,1658.0,818.0,1587.2857142857142,1479.5333333333333,1285.0,1335.0,660.0,1309.2857142857142,1162.4333333333334,695.0,705.0,434.0,700.1428571428571,610.9,126.01,128.01,124.69,126.34857142857143,127.169,1770.0,1756.5,2405.0,1776.4285714285713,2275.5333333333333,82.206,82.705,82.715,82.26214285714286,82.3987,611.0,593.0,672.0,604.2857142857143,626.7166666666667,478.5,460.5,458.0,469.64285714285717,464.9,100.0,100.0,90.0,100.0,97.33333333333333,3,3,0,0,0,323.0
2023-03-31,1389.0,real,1665.0,real,1635.0,real,1198.0,real,687.0,real,0.04596311592938926,0.8702446968690268,1.5817843866171004,97.10223747487701,127.06,real,1767.5,real,100.0,forward_filled_monthly,82.185,real,612.5,485.5,real,30.33731155541958,39.69274121440377,78.2613424849262,1403.0,1456.0,538.0,1432.857142857143,1262.5,1676.0,1752.0,271.0,1740.2857142857142,1406.0,1625.0,1606.0,811.0,1591.4285714285713,1507.0,1237.0,1337.0,695.0,1289.4285714285713,1179.2,691.0,706.0,438.0,697.4285714285714,619.2,126.01,127.73,124.94,126.25285714285714,127.23966666666666,1796.5,1747.5,2405.0,1779.2857142857142,2254.2833333333333,82.1,82.525,82.765,82.21357142857143,82.37936666666666,608.0,599.0,660.0,606.2142857142857,625.1333333333333,476.0,463.0,458.0,472.85714285714283,465.81666666666666,100.0,100.0,90.0,100.0,97.66666666666667,3,4,0,0,0,324.0
2023-04-01,1389.0,forward_filled,1665.0,forward_filled,1635.0,forward_filled,1198.0,forward_filled,687.0,forward_filled,0.036280101269680745,0.8975801478493806,1.516304347826087,94.20028182631806,127.06,forward_filled,1767.5,forward_filled,90.0,real,82.185,forward_filled,612.5,485.5,forward_filled,28.488318946492264,24.308125829788388,76.52016909579083,1389.0,1484.0,552.0,1419.2857142857142,1290.4,1665.0,1856.0,284.0,1713.0,1452.0333333333333,1635.0,1584.0,809.0,1598.7142857142858,1534.5333333333333,1198.0,1333.0,727.0,1270.142857142857,1194.9,687.0,704.0,448.0,695.0,627.1666666666666,127.06,126.66,124.94,126.31000000000002,127.31033333333333,1767.5,1761.0,2520.0,1780.2142857142858,2229.2,82.185,82.265,82.721,82.20214285714285,82.36149999999999,612.5,603.0,654.0,607.5714285714286,623.75,485.5,465.0,456.5,475.7857142857143,466.78333333333336,100.0,100.0,90.0,98.57142857142857,97.66666666666667,4,5,0,1,0,325.0
2023-04-03,1412.0,real,1723.0,real,1664.0,real,1187.0,real,683.0,real,0.039727128570031384,0.8878490827722249,1.3771043771043772,88.03119352439498,122.19,real,1840.5,real,90.0,forward_filled_monthly,82.205,real,636.5,509.5,real,26.234034335270078,24.79421248001734,72.81871611463698,1389.0,1489.0,594.0,1408.2857142857142,1317.6666666666667,1665.0,1882.0,303.0,1690.2857142857142,1499.3666666666666,1635.0,1572.0,843.0,1611.857142857143,1561.9,1198.0,1332.0,807.0,1249.4285714285713,1207.5666666666666,687.0,703.0,462.0,692.1428571428571,634.5333333333333,127.06,126.01,126.34,125.76428571428572,127.17200000000001,1767.5,1766.5,2520.0,1790.7857142857142,2206.55,82.185,82.339,82.849,82.18299999999999,82.34003333333334,612.5,600.0,650.5,612.7857142857143,623.2833333333333,485.5,463.0,460.0,482.42857142857144,468.43333333333334,90.0,100.0,90.0,97.14285714285714,97.66666666666667,4,0,0,1,0,327.0
2023-04-04,1473.0,real,1867.0,real,1724.0,real,1176.0,real,664.0,real,0.04996973321445866,0.8589338918933015,1.185459940652819,79.53786234830187,120.24,real,1850.0,real,90.0,forward_filled_monthly,82.11,real,636.5,513.0,real,20.720796814580584,26.08339881323326,67.72271740898113,1412.0,1456.0,674.0,1410.7142857142858,1344.3,1723.0,1795.0,390.0,1700.5714285714287,1548.6,1664.0,1565.0,951.0,1634.5714285714287,1587.6666666666667,1187.0,1326.0,872.0,1228.0,1217.7,683.0,702.0,473.0,686.7142857142857,640.9,122.19,126.01,125.77,124.94000000000001,126.98766666666667,1840.5,1770.0,2864.0,1802.2142857142858,2172.75,82.205,82.2,82.835,82.17014285714286,82.31586666666666,636.5,598.5,641.5,618.2142857142857,623.1166666666667,509.5,464.5,455.5,489.35714285714283,470.35,90.0,100.0,90.0,95.71428571428571,97.66666666666667,4,1,0,1,0,328.0
2023-04-05,1525.0,real,1957.0,real,1813.0,real,1170.0,real,653.0,real,0.032130709912564184,0.9092940084627216,0.8688725490196079,65.50728774304314,119.67,real,1850.0,forward_filled,90.0,forward_filled_monthly,81.945,real,635.5,516.0,real,18.577974856712647,27.18237732679437,59.30437264582588,1473.0,1402.0,816.0,1428.2857142857142,1367.9333333333334,1867.0,1646.0,573.0,1745.0,1594.7333333333333,1724.0,1561.0,1169.0,1670.5714285714287,1609.1333333333334,1176.0,1315.0,940.0,1207.2857142857142,1225.3666666666666,664.0,700.0,493.0,680.0,646.2333333333333,120.24,126.01,125.92,124.03428571428572,126.77933333333334,1850.0,1823.5,3008.0,1806.0,2134.15,82.11,82.2,82.618,82.13371428571429,82.29343333333334,636.5,610.5,633.0,621.7857142857143,623.2,513.0,477.5,450.5,494.85714285714283,472.53333333333336,90.0,100.0,90.0,94.28571428571429,97.66666666666667,4,2,0,1,0,329.0
2023-04-06,1560.0,real,2041.0,real,1851.0,real,1161.0,real,643.0,real,0.03187018699500772,0.9100294727465624,0.766704416761042,60.97938284279197,119.16,real,1850.0,real,90.0,forward_filled_monthly,81.84,real,637.0,516.5,real,18.305543857070145,27.922074403229736,56.587629705675184,1525.0,1407.0,883.0,1450.142857142857,1390.5,1957.0,1662.0,636.0,1799.142857142857,1641.5666666666666,1813.0,1598.0,1271.0,1706.7142857142858,1628.4666666666667,1170.0,1285.0,996.0,1189.5714285714287,1230.8666666666666,653.0,695.0,505.0,672.5714285714286,650.8333333333334,119.67,126.01,125.85,123.0557142857143,126.55633333333334,1850.0,1770.0,3008.0,1817.4285714285713,2095.55,81.945,82.206,82.925,82.08142857142856,82.25726666666667,635.5,611.0,638.0,625.5,623.1666666666666,516.0,478.5,456.0,500.2857142857143,474.55,90.0,100.0,90.0,92.85714285714286,97.66666666666667,4,3,0,1,0,330.0
2023-04-07,1560.0,forward_filled,2041.0,forward_filled,1851.0,forward_filled,1161.0,forward_filled,643.0,forward_filled,0.03296953458341601,0.9069259803767379,0.6684491978609626,56.62489111138793,119.16,forward_filled,1850.0,real,90.0,forward_filled_monthly,81.885,real,636.0,518.5,real,24.350023310342245,27.922074403229736,53.97493466683276,1560.0,1403.0,935.0,1472.5714285714287,1411.3333333333333,2041.0,1676.0,701.0,1851.2857142857142,1686.2333333333333,1851.0,1625.0,1317.0,1739.0,1646.2666666666667,1161.0,1237.0,1050.0,1178.7142857142858,1234.5666666666666,643.0,691.0,517.0,665.7142857142857,655.0333333333333,119.16,126.01,125.74,122.07714285714287,126.337,1850.0,1796.5,2557.0,1825.0714285714287,2071.983333333333,81.84,82.1,82.652,82.05071428571429,82.2317,637.0,608.0,641.0,629.5,623.0,516.5,476.0,451.5,506.35714285714283,476.78333333333336,90.0,100.0,90.0,91.42857142857143,97.66666666666667,4,4,0,1,0,331.0
2023-04-10,1560.0,forward_filled,2041.0,forward_filled,1851.0,forward_filled,1161.0,forward_filled,643.0,forward_filled,0.031864529515072404,0.9100454439880487,0.5757575757575757,52.516967822039895,119.75,real,1850.0,real,90.0,forward_filled_monthly,81.985,real,636.5,518.5,real,24.366672405266133,27.922074403229736,51.51018069322394,1560.0,1389.0,990.0,1497.0,1430.3333333333333,2041.0,1665.0,729.0,1905.0,1729.9666666666667,1851.0,1635.0,1421.0,1769.857142857143,1660.6,1161.0,1198.0,1105.0,1173.4285714285713,1236.4333333333334,643.0,687.0,536.0,659.4285714285714,658.6,119.16,127.06,125.75,121.03285714285714,126.137,1850.0,1767.5,2579.0,1836.857142857143,2047.6833333333334,81.885,82.185,82.645,82.02214285714285,82.20970000000001,636.0,612.5,639.0,632.9285714285714,622.9166666666666,518.5,485.5,452.5,511.07142857142856,478.98333333333335,90.0,100.0,90.0,90.0,97.66666666666667,4,0,0,1,0,334.0
