date,bdi,bdi_status,bci,bci_status,bpi,bpi_status,bsi,bsi_status,bhsi,bhsi_status,bci_7d_vol,vessel_availability_index,bdi_30d_roc,shipping_demand_index,iron_ore_price,iron_ore_status,coking_coal_price,coking_coal_status,china_iron_ore_imports,china_iron_ore_imports_status,usd_inr_rate,usd_inr_status,bunker_vlsfo_price,bunker_ifo380_price,bunker_status,commodity_demand_index,global_trade_index,global_fleet_utilization_pct,bdi_lag_1,bdi_lag_7,bdi_lag_30,bdi_7d_avg,bdi_30d_avg,bci_lag_1,bci_lag_7,bci_lag_30,bci_7d_avg,bci_30d_avg,bpi_lag_1,bpi_lag_7,bpi_lag_30,bpi_7d_avg,bpi_30d_avg,bsi_lag_1,bsi_lag_7,bsi_lag_30,bsi_7d_avg,bsi_30d_avg,bhsi_lag_1,bhsi_lag_7,bhsi_lag_30,bhsi_7d_avg,bhsi_30d_avg,iron_ore_price_lag_1,iron_ore_price_lag_7,iron_ore_price_lag_30,iron_ore_price_7d_avg,iron_ore_price_30d_avg,coking_coal_price_lag_1,coking_coal_price_lag_7,coking_coal_price_lag_30,coking_coal_price_7d_avg,coking_coal_price_30d_avg,usd_inr_rate_lag_1,usd_inr_rate_lag_7,usd_inr_rate_lag_30,usd_inr_rate_7d_avg,usd_inr_rate_30d_avg,bunker_vlsfo_price_lag_1,bunker_vlsfo_price_lag_7,bunker_vlsfo_price_lag_30,bunker_vlsfo_price_7d_avg,bunker_vlsfo_price_30d_avg,bunker_ifo380_price_lag_1,bunker_ifo380_price_lag_7,bunker_ifo380_price_lag_30,bunker_ifo380_price_7d_avg,bunker_ifo380_price_30d_avg,china_iron_ore_imports_lag_1,china_iron_ore_imports_lag_7,china_iron_ore_imports_lag_30,china_iron_ore_imports_7d_avg,china_iron_ore_imports_30d_avg,month,day_of_week,monsoon_flag,cyclone_season_flag,cyclone_active,days_since_last_cyclone,quarter,week_of_year,day_of_year,is_monsoon,is_winter,is_summer,cyclone_count,days_since_cyclone,cyclone_risk_index,weather_disruption_index,weather_disruption_flag,disruption_flag,market_shock_flag,shock_type,port_disruption_flag,vessel_type,vessel_speed_knots,distance_nm,estimated_voyage_days,vessel_dwt,vessel_loa_m,vessel_beam_m,vessel_draft_m,vessel_age_years,fuel_consumption_penalty_factor,destination_port,origin_port,cargo_type,wb_coal_price_usd_tonne,wb_iron_ore_price_usd_tonne,china_crude_steel_production_mt,china_crude_steel_production_yoy_pct,india_crude_steel_production_mt,india_finished_steel_consumption_mt,port_cargo_mt_chennai,port_cargo_mt_kamarajar_(ennore),port_cargo_mt_paradip,port_cargo_mt_syama_prasad_mookerjee_(kolkata_and_haldia),port_cargo_mt_v.o._chidambaranar_(tuticorin),port_cargo_mt_visakhapatnam,cargo_tonnage,freight_rate_per_tonne
2023-09-25,1614.0,real,2148.0,real,1685.0,real,1354.0,real,678.0,real,0.0454460003842216,0.8717045301061824,0.4220264317180617,45.7038844756976,121.18,real,1740.5,real,101.0,forward_filled_monthly,83.135,real,674.5,590.0,real,70.29500976946582,45.98639824423551,47.42233068541856,1593.0,1340.0,1135.0,1529.428571428571,1246.9,2083.0,1512.0,1570.0,1942.571428571429,1458.2,1685.0,1642.0,1365.0,1684.0,1545.6666666666667,1355.0,1196.0,745.0,1304.2857142857142,1047.9333333333334,670.0,624.0,420.0,658.5714285714286,556.2666666666667,121.33,120.56,104.63,121.66857142857144,114.38533333333334,1763.0,1601.0,1379.5,1781.642857142857,1611.5,82.975,83.03,83.18,83.123,82.95723333333333,677.5,681.0,662.5,680.7142857142857,664.6333333333333,590.5,600.0,589.5,593.8571428571429,585.2666666666667,101.0,101.0,106.5,101.0,103.38333333333334,9,0.0,1.0,0.0,0.0,139.0,3,39,268,1,0,0,0.0,290.0,5.04510282465198e-08,5.04510282465198e-08,0.0,0.0,0.0,none,0.0,Aframax / Suezmax Tanker,13.4,5146.4,16.0,101604.7,247.24,45.92,15.25,13.6,1.069,Chennai,Hay Point (AU),Coking Coal,160.4,120.5,82.1,2.9,11.6,10.5,4.45,3.46,12.11,5.14,3.16,6.84,93476.324,7.4962859237930655
2023-09-29,1701.0,real,2474.0,real,1701.0,real,1276.0,real,679.0,real,0.0548392836369239,0.8451869998821241,0.3751010509296686,43.62423735950885,120.79,real,1745.0,forward_filled,101.0,forward_filled_monthly,83.035,real,684.5,592.5,real,64.83530451887931,47.82507383423199,46.17454241570531,1716.0,1584.0,1237.0,1662.7142857142858,1312.9,2493.0,2067.0,1598.0,2310.714285714286,1570.7333333333331,1709.0,1707.0,1542.0,1697.2857142857142,1574.1,1294.0,1324.0,879.0,1326.571428571429,1111.4333333333334,680.0,662.0,469.0,676.8571428571429,586.8,120.84,121.83,106.1,121.08571428571427,116.45366666666668,1745.0,1820.0,1466.0,1743.142857142857,1646.8,83.165,82.925,83.167,83.1287142857143,82.95376666666668,689.0,681.5,654.5,679.7142857142857,668.0666666666667,601.5,591.0,583.0,592.0,586.5333333333333,101.0,101.0,106.5,101.0,102.65,9,4.0,1.0,0.0,0.0,143.0,3,39,272,1,0,0,0.0,294.0,3.791280213955953e-08,3.791280213955953e-08,0.0,0.0,0.0,none,0.0,Panamax / Kamsarmax Bulk,13.2,6861.7,21.66,72387.7,225.06,32.26,13.96,6.2,1.01,Kamarajar (Ennore),Hay Point (AU),Coking Coal,160.4,120.5,82.1,2.9,11.6,10.5,4.45,3.46,12.11,5.14,3.16,6.84,66596.684,12.132816202163433
2023-10-01,1701.0,forward_filled,2474.0,forward_filled,1701.0,forward_filled,1276.0,forward_filled,679.0,forward_filled,0.0508250177520274,0.8565193970926017,0.3908421913327882,44.32185593382561,120.79,forward_filled,1745.0,forward_filled,99.5,real,83.035,forward_filled,684.5,592.5,forward_filled,64.25371696795507,45.51738152653969,46.593113560295365,1701.0,1569.0,1223.0,1681.571428571429,1328.8333333333333,2474.0,2007.0,1538.0,2377.428571428572,1601.9333333333334,1701.0,1696.0,1541.0,1698.0,1579.4333333333334,1276.0,1350.0,900.0,1316.0,1123.9666666666667,679.0,669.0,477.0,678.2857142857143,593.5333333333333,120.79,121.69,106.48,120.95714285714288,116.93066666666668,1745.0,1793.5,1472.0,1736.2142857142858,1655.9,83.035,83.127,83.095,83.11557142857143,82.95176666666666,684.5,677.5,657.5,680.7142857142857,668.9666666666667,592.5,589.0,588.5,592.5,586.6666666666666,101.0,101.0,106.5,100.78571428571428,102.41666666666669,10,6.0,0.0,1.0,0.0,145.0,4,39,274,0,0,0,0.0,296.0,20.00000003286577,20.00000003286577,0.0,0.0,0.0,none,0.0,Aframax / Suezmax Tanker,15.0,7617.7,21.16,102436.4,245.59,42.98,14.86,12.2,1.058,Visakhapatnam,Hay Point (AU),Pellets,139.7,118.9,79.1,-6.4,11.8,10.9,4.28,3.55,12.14,5.11,3.36,6.75,94241.488,9.961026768964055
2023-10-02,1737.0,real,2610.0,real,1684.0,real,1263.0,real,677.0,real,0.0515932813782478,0.8543505650260839,0.4547738693467336,47.155191062513474,120.14,real,1745.0,forward_filled,99.5,forward_filled_monthly,83.187,real,683.0,583.5,real,62.51787161262994,46.27821280515892,48.29311463750808,1701.0,1593.0,1194.0,1702.142857142857,1346.9333333333334,2474.0,2083.0,1461.0,2452.714285714286,1640.2333333333331,1701.0,1685.0,1516.0,1697.857142857143,1585.0333333333333,1276.0,1355.0,909.0,1302.857142857143,1135.7666666666669,679.0,670.0,484.0,679.2857142857143,599.9666666666667,120.79,121.33,106.77,120.78714285714284,117.37633333333332,1745.0,1763.0,1495.5,1733.642857142857,1664.2166666666667,83.035,82.975,83.045,83.14585714285714,82.95649999999999,684.5,677.5,649.0,681.5,670.1,592.5,590.5,585.0,591.5,586.6166666666667,99.5,101.0,106.5,100.57142857142856,102.18333333333334,10,0.0,0.0,1.0,0.0,146.0,4,40,275,0,0,0,0.0,297.0,20.00000003060009,20.00000003060009,0.0,0.0,0.0,none,0.0,Capesize Bulk,13.9,5154.9,15.45,161917.9,293.5,49.36,16.93,3.5,1.0,Paradip,Richards Bay (ZA),Iron Ore Fines,139.7,118.9,79.1,-6.4,11.8,10.9,4.28,3.55,12.14,5.11,3.36,6.75,148964.468,6.975249765017789
2023-10-03,1780.0,real,2773.0,real,1656.0,real,1250.0,real,674.0,real,0.0526678207557117,0.8513171070058927,0.5464813205907906,51.21949769803676,118.44,real,1745.0,forward_filled,99.5,forward_filled_monthly,83.222,real,679.0,571.0,real,58.82894260060647,47.18698349906522,50.73169861882206,1737.0,1614.0,1151.0,1725.857142857143,1367.9,2610.0,2148.0,1364.0,2542.0,1687.2,1684.0,1685.0,1474.0,1693.7142857142858,1591.1,1263.0,1354.0,910.0,1288.0,1147.1,677.0,678.0,491.0,678.7142857142857,606.0666666666667,120.14,121.18,107.47,120.3957142857143,117.742,1745.0,1740.5,1541.0,1734.2857142857142,1671.0166666666669,83.187,83.135,82.522,83.15828571428571,82.97983333333333,683.0,674.5,645.5,682.1428571428571,671.2166666666667,583.5,590.0,579.5,588.7857142857143,586.3333333333334,99.5,101.0,106.5,100.35714285714286,101.95,10,1.0,0.0,1.0,0.0,147.0,4,40,276,0,0,0,0.0,298.0,20.00000002849061,20.00000002849061,0.0,0.0,0.0,none,0.0,Panamax / Kamsarmax Bulk,14.4,6853.3,19.83,67800.9,223.22,32.26,12.65,5.7,1.006,V.O. Chidambaranar (Tuticorin),Newcastle (AU),Coking Coal,139.7,118.9,79.1,-6.4,11.8,10.9,4.28,3.55,12.14,5.11,3.36,6.75,62376.828,11.501132537222569
2023-10-04,1778.0,real,2801.0,real,1625.0,real,1244.0,real,673.0,real,0.0409706051692971,0.884338709730461,0.6018018018018019,53.671200322155045,118.03,real,1745.0,forward_filled,99.5,forward_filled_monthly,83.255,real,672.0,564.0,real,57.7361268273409,47.14471509469749,52.20272019329303,1780.0,1694.0,1110.0,1737.857142857143,1390.1666666666667,2773.0,2394.0,1259.0,2600.1428571428573,1738.6,1656.0,1694.0,1456.0,1683.857142857143,1596.7333333333331,1250.0,1339.0,906.0,1274.428571428571,1158.3666666666666,674.0,681.0,500.0,677.5714285714286,611.8333333333334,118.44,120.93,107.82,119.98142857142857,118.08233333333334,1745.0,1706.0,1554.0,1739.857142857143,1677.3833333333334,83.222,83.255,82.59,83.15828571428571,83.002,679.0,672.5,645.5,682.0714285714286,672.1,571.0,585.5,571.5,585.7142857142857,586.0833333333334,99.5,101.0,106.5,100.14285714285714,101.71666666666668,10,2.0,0.0,1.0,0.0,148.0,4,40,277,0,0,0,0.0,299.0,20.000000026526543,20.000000026526543,0.0,0.0,0.0,none,0.0,Panamax / Kamsarmax Bulk,13.4,2818.1,8.76,66722.3,225.59,32.25,12.79,6.2,1.01,Chennai,Muara Pantai (ID),Iron Ore Fines,139.7,118.9,79.1,-6.4,11.8,10.9,4.28,3.55,12.14,5.11,3.36,6.75,61384.516,5.402656568423737
2023-10-07,1929.0,real,3309.0,real,1572.0,real,1233.0,real,675.0,real,0.0426611785465894,0.8795661686048176,0.7861111111111112,61.83945206890811,117.74,real,1745.0,forward_filled,99.5,forward_filled_monthly,83.125,real,647.5,540.5,real,57.366129386304834,50.33597962446148,57.10367124134486,1827.0,1716.0,1080.0,1779.0,1443.3666666666666,2982.0,2493.0,1174.0,2774.714285714286,1870.0333333333333,1592.0,1709.0,1449.0,1647.2857142857142,1605.6,1236.0,1294.0,908.0,1254.0,1180.1333333333334,674.0,680.0,507.0,675.8571428571429,623.0,117.42,120.84,108.31,119.05,118.70366666666668,1745.0,1745.0,1548.5,1745.0,1690.6666666666667,83.21,83.165,82.628,83.15271428571428,83.03673333333333,649.5,689.0,654.5,671.4285714285714,671.8166666666667,547.0,601.5,574.0,570.1428571428571,584.1666666666666,99.5,101.0,106.5,99.71428571428572,101.25,10,0.0,0.0,0.0,0.0,150.0,4,40,280,0,0,0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,none,0.0,Capesize Bulk,13.8,9513.8,28.73,179479.8,298.52,45.69,17.06,3.0,1.0,Visakhapatnam,Muara Pantai (ID),Pellets,139.7,118.9,79.1,-6.4,11.8,10.9,4.28,3.55,12.14,5.11,3.36,6.75,165121.416,13.142726608479425
2023-10-09,1991.0,real,3485.0,real,1586.0,real,1232.0,real,678.0,real,0.0366319840221334,0.896586771915486,0.7985546522131888,62.39092706886192,118.18,real,1768.0,real,99.5,forward_filled_monthly,83.281,real,654.0,544.0,real,59.41531052167106,51.64630015986127,57.43455624131715,1929.0,1701.0,1107.0,1820.428571428572,1472.8333333333333,3309.0,2474.0,1205.0,2919.1428571428573,1946.0333333333333,1572.0,1701.0,1498.0,1630.857142857143,1608.5333333333333,1233.0,1276.0,918.0,1247.7142857142858,1190.6,675.0,679.0,514.0,675.7142857142857,628.4666666666667,117.74,120.79,108.65,118.67714285714284,119.02133333333332,1745.0,1745.0,1520.0,1748.2857142857142,1698.9333333333334,83.125,83.035,82.601,83.18785714285715,83.05940000000001,647.5,684.5,657.0,667.0714285714286,671.7166666666667,540.5,592.5,573.0,563.2142857142857,583.2,99.5,101.0,106.5,99.5,101.01666666666668,10,0.0,0.0,1.0,0.0,153.0,4,41,282,0,0,0,0.0,304.0,20.00000001855989,20.00000001855989,0.0,0.0,0.0,none,0.0,Supramax / Ultramax Bulk,14.9,2702.2,7.56,62001.2,196.47,32.04,12.88,7.4,1.019,Paradip,Richards Bay (ZA),Pellets,139.7,118.9,79.1,-6.4,11.8,10.9,4.28,3.55,12.14,5.11,3.36,6.75,57041.104,4.748216593201533
2023-10-10,1983.0,real,3421.0,real,1612.0,real,1250.0,real,677.0,real,0.041237313364544,0.8835857842156863,0.8126142595978063,63.01402317295146,117.4,real,1768.0,real,99.5,forward_filled_monthly,83.19,real,664.5,551.0,real,59.28188385110832,51.47722654239033,57.80841390377088,1991.0,1701.0,1094.0,1860.7142857142856,1502.4666666666667,3485.0,2474.0,1123.0,3054.428571428572,2022.6333333333328,1586.0,1701.0,1521.0,1618.142857142857,1611.5666666666666,1232.0,1276.0,942.0,1244.0,1200.8666666666666,678.0,679.0,524.0,675.4285714285714,633.5666666666667,118.18,120.79,108.99,118.19285714285716,119.30166666666668,1768.0,1745.0,1504.0,1751.571428571429,1707.7333333333331,83.281,83.035,82.616,83.21000000000001,83.07853333333333,654.0,684.5,654.0,664.2142857142857,672.0666666666667,544.0,592.5,570.0,557.2857142857143,582.5666666666667,99.5,99.5,106.5,99.5,100.78333333333332,10,1.0,0.0,1.0,0.0,154.0,4,41,283,0,0,0,0.0,305.0,20.000000017280428,20.000000017280428,0.0,0.0,0.0,none,0.0,Panamax / Kamsarmax Bulk,13.2,11855.0,37.42,82601.6,226.51,32.25,13.15,4.5,1.0,V.O. Chidambaranar (Tuticorin),Port Hedland (AU),Iron Ore Fines,139.7,118.9,79.1,-6.4,11.8,10.9,4.28,3.55,12.14,5.11,3.36,6.75,75993.47200000001,17.918127412165084
2023-10-11,1948.0,real,3304.0,real,1614.0,real,1261.0,real,681.0,real,0.0513019317782593,0.8551730539914029,0.7937384898710866,62.177483555829696,118.31,real,1768.0,real,99.5,forward_filled_monthly,83.165,real,662.5,544.0,real,59.14231509646459,50.73752946595498,57.30649013349782,1983.0,1737.0,1086.0,1890.857142857143,1531.2,3421.0,2610.0,1094.0,3153.5714285714284,2096.3,1612.0,1684.0,1503.0,1608.142857142857,1615.2666666666669,1250.0,1263.0,962.0,1243.7142857142858,1210.8333333333333,677.0,677.0,534.0,676.0,638.4666666666667,117.4,120.14,109.4,117.93142857142855,119.59866666666667,1768.0,1745.0,1515.0,1754.857142857143,1716.1666666666667,83.19,83.187,82.71,83.20685714285715,83.0937,664.5,683.0,654.5,661.2857142857143,672.3333333333334,551.0,583.5,573.0,551.6428571428571,581.6,99.5,99.5,106.5,99.5,100.55,10,2.0,0.0,1.0,0.0,155.0,4,41,284,0,0,0,0.0,306.0,20.000000016089164,20.000000016089164,0.0,0.0,0.0,none,0.0,Supramax / Ultramax Bulk,14.5,11855.9,34.07,60100.3,199.12,32.26,12.53,8.1,1.025,Chennai,Richards Bay (ZA),Iron Ore Fines,139.7,118.9,79.1,-6.4,11.8,10.9,4.28,3.55,12.14,5.11,3.36,6.75,55292.276000000005,20.09739551057841
2023-10-14,1945.0,real,3327.0,real,1567.0,real,1268.0,real,687.0,real,0.0517862858667661,0.8538057073634355,0.7959372114496768,62.27492687783142,118.57,real,1750.0,real,99.5,forward_filled_monthly,83.283,real,672.0,544.5,real,48.51465274109688,50.674126859403366,57.36495612669885,1935.0,1778.0,1083.0,1936.857142857143,1588.9333333333334,3278.0,2801.0,1072.0,3300.8571428571427,2246.333333333333,1593.0,1625.0,1478.0,1590.857142857143,1622.0666666666666,1266.0,1244.0,995.0,1249.428571428571,1229.4666666666667,684.0,673.0,548.0,679.4285714285714,647.8666666666667,117.42,118.03,118.19,117.86285714285714,119.58566666666668,1750.0,1745.0,1614.5,1756.2857142857142,1726.2666666666669,83.295,83.255,82.724,83.22128571428571,83.13226666666668,667.0,672.0,664.0,659.5714285714286,672.7666666666667,539.5,564.0,578.0,544.3571428571429,579.2333333333333,99.5,99.5,101.0,99.5,100.45,10,0.0,0.0,0.0,0.0,157.0,4,41,287,0,0,0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,none,0.0,Aframax / Suezmax Tanker,14.4,11948.5,34.57,81031.8,258.91,47.11,16.87,20.4,1.123,Chennai,Hay Point (AU),Thermal Coal,139.7,118.9,79.1,-6.4,11.8,10.9,4.28,3.55,12.14,5.11,3.36,6.75,74549.25600000001,20.409490199290133
2023-10-16,1972.0,real,3418.0,real,1553.0,real,1269.0,real,690.0,real,0.0489942693774882,0.8616876565870146,0.8551269990592663,64.89811009002932,119.25,real,1675.0,real,99.5,forward_filled_monthly,83.195,real,680.0,552.0,real,44.10017213295097,51.24475031836779,58.9388660540176,1945.0,1827.0,1063.0,1957.571428571429,1619.2333333333331,3327.0,2982.0,997.0,3363.1428571428573,2327.0333333333333,1567.0,1592.0,1481.0,1585.2857142857142,1624.4666666666667,1268.0,1236.0,1008.0,1254.142857142857,1238.1666666666667,687.0,674.0,557.0,681.7142857142857,652.3,118.57,117.42,117.13,118.12428571428572,119.65633333333334,1750.0,1745.0,1704.0,1746.2857142857142,1725.3,83.283,83.21,83.042,83.21914285714286,83.13736666666665,672.0,649.5,661.0,663.9285714285714,673.4,544.5,547.0,578.0,545.0714285714286,578.3666666666667,99.5,99.5,101.0,99.5,100.4,10,0.0,0.0,1.0,0.0,160.0,4,42,289,0,0,0,0.0,311.0,20.000000011257143,20.000000011257143,0.0,0.0,0.0,none,0.0,Capesize Bulk,13.3,6843.7,21.44,159592.8,290.74,44.17,16.78,3.2,1.0,Paradip,Port Hedland (AU),Lump Iron Ore,139.7,118.9,79.1,-6.4,11.8,10.9,4.28,3.55,12.14,5.11,3.36,6.75,146825.376,11.1360795694608
2023-10-17,2058.0,real,3659.0,real,1565.0,real,1277.0,real,690.0,real,0.0381859668932422,0.8921998300290651,0.9037927844588344,67.05488875783944,119.31,real,1720.0,real,99.5,forward_filled_monthly,83.25,real,678.0,552.5,real,49.70996162897384,53.0622917061804,60.23293325470366,1972.0,1929.0,1081.0,1976.0,1651.8,3418.0,3309.0,1034.0,3413.1428571428573,2414.5333333333333,1553.0,1572.0,1466.0,1584.2857142857142,1627.7666666666669,1269.0,1233.0,1036.0,1260.428571428571,1246.2,690.0,675.0,564.0,683.8571428571429,656.5,119.25,117.74,118.97,118.34857142857145,119.66766666666668,1675.0,1745.0,1555.0,1742.7142857142858,1730.8,83.195,83.125,83.225,83.237,83.1382,680.0,647.5,662.0,668.2857142857143,673.9333333333333,552.0,540.5,586.0,546.7857142857143,577.25,99.5,99.5,101.0,99.5,100.35,10,1.0,0.0,1.0,0.0,161.0,4,42,290,0,0,0,0.0,312.0,20.00000001048111,20.00000001048111,0.0,0.0,0.0,none,0.0,Capesize Bulk,12.0,4537.9,15.76,208388.7,275.81,45.42,16.89,1.6,1.0,Visakhapatnam,Port Hedland (AU),Pellets,139.7,118.9,79.1,-6.4,11.8,10.9,4.28,3.55,12.14,5.11,3.36,6.75,191717.604,7.101280702773648
2023-10-19,2071.0,real,3633.0,real,1635.0,real,1287.0,real,689.0,real,0.0368436174537621,0.8959893241681267,0.7462057335581787,60.07091866642784,119.04,real,1790.0,real,99.5,forward_filled_monthly,83.104,real,686.0,562.0,real,48.78678922991814,53.33703633457068,56.0425511998567,2105.0,1983.0,1186.0,2004.857142857143,1713.4333333333334,3749.0,3421.0,1289.0,3481.1428571428573,2578.0,1619.0,1612.0,1489.0,1592.2857142857142,1637.5,1285.0,1250.0,1079.0,1273.2857142857142,1260.7666666666669,691.0,677.0,572.0,687.4285714285714,664.5333333333333,119.01,117.4,116.9,118.70142857142856,119.79266666666666,1790.0,1768.0,1676.5,1749.0,1738.3666666666666,83.3,83.19,83.032,83.22742857142858,83.14543333333333,683.0,664.5,667.0,675.5,675.05,560.5,551.0,592.5,550.7142857142857,575.25,99.5,99.5,101.0,99.5,100.25,10,3.0,0.0,1.0,0.0,163.0,4,42,292,0,0,0,0.0,314.0,20.00000000908584,20.00000000908584,0.0,0.0,0.0,none,0.0,Supramax / Ultramax Bulk,13.4,10617.6,33.01,58196.8,189.73,32.03,11.95,8.2,1.026,Chennai,Newcastle (AU),Coking Coal,139.7,118.9,79.1,-6.4,11.8,10.9,4.28,3.55,12.14,5.11,3.36,6.75,53541.056,20.54516017968584
2023-10-20,2046.0,real,3556.0,real,1638.0,real,1287.0,real,686.0,real,0.0345465725691733,0.9024739531859494,0.6923076923076923,57.68225598172309,118.65,real,1772.5,real,99.5,forward_filled_monthly,83.16,real,688.0,560.5,real,47.97094069557027,52.80868127997399,54.60935358903385,2071.0,1948.0,1209.0,2018.857142857143,1741.3333333333333,3633.0,3304.0,1324.0,3517.1428571428573,2652.4,1635.0,1614.0,1508.0,1595.7142857142858,1641.8333333333333,1287.0,1261.0,1099.0,1277.0,1267.0333333333333,689.0,681.0,575.0,688.1428571428571,668.2333333333333,119.04,118.31,118.23,118.75,119.80666666666666,1790.0,1768.0,1651.0,1749.642857142857,1742.4166666666667,83.104,83.165,82.91,83.22671428571428,83.15376666666667,686.0,662.5,668.5,679.1428571428571,675.7,562.0,544.0,591.0,553.0714285714286,574.2333333333333,99.5,99.5,101.0,99.5,100.2,10,4.0,0.0,1.0,0.0,164.0,4,42,293,0,0,0,0.0,315.0,20.00000000845949,20.00000000845949,0.0,0.0,0.0,none,0.0,Panamax / Kamsarmax Bulk,13.0,10565.8,33.86,76864.4,228.92,32.22,12.66,6.3,1.01,Paradip,Tubarao (BR),Pellets,139.7,118.9,79.1,-6.4,11.8,10.9,4.28,3.55,12.14,5.11,3.36,6.75,70715.24799999999,17.659509333686902
2023-10-24,1949.0,real,3276.0,real,1648.0,real,1266.0,real,681.0,real,0.0437417156095486,0.876515778932283,0.5108527131782945,49.64050293199864,118.19,real,1692.5,real,99.5,forward_filled_monthly,83.015,real,675.0,551.5,real,44.8554301254417,50.75866366813884,49.78430175919918,2017.0,1945.0,1290.0,2031.142857142857,1789.3666666666666,3473.0,3327.0,1416.0,3537.714285714286,2785.833333333333,1638.0,1567.0,1623.0,1613.7142857142858,1644.7666666666669,1279.0,1268.0,1156.0,1278.571428571429,1276.0666666666666,684.0,687.0,602.0,687.2857142857143,674.1666666666666,118.45,118.57,120.53,118.84285714285716,119.666,1683.5,1750.0,1613.0,1731.928571428571,1745.8333333333333,83.099,83.283,82.941,83.16042857142858,83.16420000000001,686.0,672.0,675.0,682.2857142857143,676.2,556.0,544.5,597.0,556.4285714285714,571.6,99.5,99.5,101.0,99.5,100.1,10,1.0,0.0,1.0,0.0,168.0,4,43,297,0,0,0,0.0,319.0,20.00000000635712,20.00000000635712,0.0,0.0,0.0,none,0.0,Capesize Bulk,13.2,11813.6,37.29,165498.0,296.01,47.68,17.12,3.2,1.0,Kamarajar (Ennore),Richards Bay (ZA),Coking Coal,139.7,118.9,79.1,-6.4,11.8,10.9,4.28,3.55,12.14,5.11,3.36,6.75,152258.16,18.21070546695165
2023-10-25,1832.0,real,2940.0,real,1649.0,real,1247.0,real,678.0,real,0.0554954877812315,0.8433345152117802,0.3671641791044775,43.27248970556331,118.48,real,1751.5,real,99.5,forward_filled_monthly,83.145,real,669.5,545.0,real,47.487796059149545,48.285962012626335,45.963493823337984,1949.0,1972.0,1340.0,2011.142857142857,1805.7666666666669,3276.0,3418.0,1512.0,3469.428571428572,2833.4333333333334,1648.0,1553.0,1642.0,1627.428571428571,1645.0,1266.0,1269.0,1196.0,1275.428571428571,1277.7666666666669,681.0,690.0,624.0,685.5714285714286,675.9666666666667,118.19,119.25,120.56,118.73285714285716,119.59666666666664,1692.5,1675.0,1601.0,1742.857142857143,1750.85,83.015,83.195,83.03,83.15328571428572,83.16803333333334,675.0,680.0,681.0,680.7857142857143,675.8166666666667,551.5,552.0,600.0,555.4285714285714,569.7666666666667,99.5,99.5,101.0,99.5,100.05,10,2.0,0.0,1.0,0.0,169.0,4,43,298,0,0,0,0.0,320.0,20.000000005918874,20.000000005918874,0.0,0.0,0.0,none,0.0,Capesize Bulk,13.4,6679.0,20.77,197407.9,276.53,47.74,18.01,2.1,1.0,Kamarajar (Ennore),Muara Pantai (ID),Coking Coal,139.7,118.9,79.1,-6.4,11.8,10.9,4.28,3.55,12.14,5.11,3.36,6.75,181615.268,8.566966560948499
2023-10-30,1502.0,real,2091.0,real,1575.0,real,1159.0,real,669.0,real,0.0497301136326767,0.8596103454113354,-0.0157273918741808,26.303435048564072,118.7,real,1800.0,real,99.5,forward_filled_monthly,83.255,real,673.0,535.5,real,40.75385730399941,41.31167529195004,35.78206102913845,1563.0,2071.0,1526.0,1795.857142857143,1818.4666666666667,2226.0,3633.0,1942.0,2861.0,2883.0666666666666,1605.0,1635.0,1693.0,1625.857142857143,1638.1,1184.0,1287.0,1286.0,1235.571428571429,1271.8666666666666,671.0,689.0,652.0,677.1428571428571,678.6333333333333,118.55,119.04,122.16,118.49571428571429,119.265,1761.0,1790.0,1823.0,1746.142857142857,1749.8,83.272,83.104,83.315,83.1707142857143,83.1706,671.0,686.0,682.0,676.2142857142857,674.5166666666667,542.0,562.0,592.0,547.6428571428571,563.9,99.5,99.5,101.0,99.5,99.9,10,0.0,0.0,1.0,0.0,174.0,4,44,303,0,0,0,0.0,325.0,20.00000000414128,20.00000000414128,0.0,0.0,0.0,none,0.0,Panamax / Kamsarmax Bulk,14.5,10395.0,29.87,67465.7,225.19,32.22,13.22,5.9,1.007,Syama Prasad Mookerjee (Kolkata & Haldia),Newcastle (AU),Coking Coal,139.7,118.9,79.1,-6.4,11.8,10.9,4.28,3.55,12.14,5.11,3.36,6.75,62068.444,16.678368273641105
